COILNU,PRODUCE_DATE,CUST,SLAB_QUALITY,ENDUSE,HNSPDI,WNSPDI,QUASTR,OPCCO,TEM_DIS,TEM_TDIS,UNI_DIS,UNI_TDIS,COMQUA,SLABTH,SLABWI,SLABWE,SLFUTI,RECODE,PASSNR,RMEXTG,HBA,DLBA,NSETU2,INDFAM,TUDES,TAVDES,TUFAMF,FPTF,FTGM,PLAMF1,PLAMF2,PLAMF3,PLAMF4,PLAMF5,PLAMF6,PLAMF7,TEMTAR,PSRCMS1,PSRCMS2,PSRCMS3,PSRCMS4,PSRCMS5,PSRCMS6,PSRCMS7,LRSSPY1,LRSSPY2,LRSSPY3,LRSSPY4,LRSSPY5,LRSSPY6,LRSSPY7,LRFSPY1,LRFSPY2,LRFSPY3,LRFSPY4,LRFSPY5,LRFSPY6,LRFSPY7,LSP_Head,LSP_Body,LSP_Tail,Des_Set,Des_Act,Entry_Head,Entry_Body,Entry_Tail,LFATU,LCAMPRSRT,LAGFMT,LAGCLT,LCBXON,DM1TGM,XVPTF1,XVPTF8,PSDRFT1,PSDRFT2,PSDRFT3,PSDRFT4,PSDRFT5,PSDRFT6,PSDRFT7,RIDAMF1,RIDAMF2,RIDAMF3,RIDAMF4,RIDAMF5,RIDAMF6,RIDAMF7,CONDITION,DateOutFur,LSB_Range,ENB_Range,BAR_Range,FurTime_R,TemDis_R,UNIDIS_R,ENTRY_R,EXIT_R,DRAFT_R,FT_AvgHead,FT_AvgBody,FT_AvgTail,CT_AvgHead,CT_AvgBody,CT_AvgTail,ENTSTD,CORPSR_M1,CORPSR_M2,CORPSR_M3,CORPSR_M4,CORPSR_M5,CORPSR_M6,CORPSR_M7,CD1,CD2,CD3,CD4,CD5,INSPECTOR1,INSPECTOR2,INSPECTOR3,INSPECTOR4,INSPECTOR5,FTH_Group,FTB_Group,FTT_Group,CTH_Group,CTB_Group,CTT_Group,TDIS_UTOL,TDIS_LTOL,LP_UTOL,LP_LTOL,ENT_UTOL,ENT_LTOL,FT_UTOL,FT_LTOL,CT_UTOL,CT_LTOL,RMCUR_UTOL,DELTA_T_H,DELTA_T_B,DELTA_T_T,DELTA_T_UTOL,DELTA_T_LTOL,FT_HEAD,FT_BODY,FT_TAIL,CT_HEAD,CT_BODY,CT_TAIL,SLPRNU,WCONENT1,WCONENT2,DESCALE_FM1,DESCALE_FM2,BARStd,CBTHSP,CBRUSP,DESCH1_MIN,DESCH1_MAX,DESCH2_MIN,DESCH2_MAX,DESCH_TOL,COOLING_STARTEGY,INTER_S,INTER_A,FLG_SPEED,DescaleCondition,HTWOFR,Off_SPEC,WRVERF,WRVERR,SPREFM,SPRFIN,LARGDE,TNVTRP1,TNVTRP2,TNVTRP3,TNVTRP4,TNVTRP5,TNVTRP6,TNVTRP7,DURPTF,DURAMF,TICSME,RMWAMF,BARWID_F,PSDRFT,PESPAD,AIM_WID,DateInFur,PESOCO,DateWei,PESBRA,TUSBHM,TUSBTM,FCENUM,HYPOWT,TAIL_HIT,WaterStain,HighTemp,Product,Thickness_Interval,Width_Interval,NPI_WaterStain,NPI_HighTemp,Unclear,NPI_Unclear,HDFBTH,HDFBTB,HDFBTT,HDFBBH,HDFBBB,HDFBBT,BlackBand,NPI_BlackBand
1258120601,20250806,TMTS,CG124,PDX,4.07,1165,CG124,12,1285,1279,21,22,SS400,250,1260,21709,3.69,7,7,38,37.62,59807,1,3,840,540,859,8257,7591,4337,4101,4861,5182,5494,3956,0,1070,1.50,1.60,1.80,1.90,2.10,2.30,2.50,0,0,0,0,0,0,0,0,0,0,0,0,,,1141,1102,1093,0,0,1054,1042,1060,F,F,T,T,USED CB,542,0.85,7.24,31.15,37.82,33.37,31.15,28.92,28.92,23.96,0.41,0.35,0.34,0.29,0.26,0.18,0.00,T3W2FT1OTST3P7I3T,06/08/2025 22:18,1101 - 1120,1041 - 1060,37-38,3.61-3.80,1281-1290,19-21,0.81-0.90,7.01-8.00,89-90,20,4,11,-4,10,53,1000,6716,8160,7766,7973,8362,9731,10049,313,,,,,,,,,,861 - 880,841 - 860,841 - 860,.LE. 540,541 - 560,581 - 600,1299,1259,1090,1050,1020,980,870,810,570,510,16000,325,294,259,330,270,536,550,593,535,550,592,EU25416010,F,F,T,T,38,2.5,4.5,120,126,120,130,120,3,10,10,F,_______,1,0,-6.65,-5.98,-4.26,-4.28,1176,1,1,1,1,1,1,1,0.72,0.70,1035,1196.33,1196.67,23.96,1180.47,10,06/08/2025 18:36,21.225,06/08/2025 22:38,21620,1112,1091,2,0,F,0,0,Other,4.01 - 6.00,1101 - 1200,0,0,0,0,19,19,17,46,47,43,0,0
1258120611,20250806,TMTS,CG124,PDX,4.07,1165,CG124,12,1294,1279,33,22,SS400,250,1255,21599,3.71,7,7,38,37.56,59897,1,3,840,540,866,7982,7589,4225,4089,5011,5236,5492,4083,0,1070,1.50,1.60,1.80,1.90,2.10,2.30,2.50,0,0,0,0,0,0,0,0,0,0,0,0,,,1126,1103,1091,0,0,1055,1033,1045,F,F,T,T,USED CB,525,0.85,7.29,31.15,37.82,33.37,31.15,28.92,28.92,23.96,0.41,0.34,0.35,0.29,0.26,0.18,0.00,T3W2FT1OTST3P7I3T,06/08/2025 22:27,1101 - 1120,1021 - 1040,37-38,3.61-3.80,1291-1300,.GT. 30,0.81-0.90,7.01-8.00,89-90,27,9,6,10,8,24,1000,6621,8040,7658,7867,8256,9572,10119,313,,,,,,,,,,861 - 880,841 - 860,841 - 860,541 - 560,541 - 560,561 - 580,1299,1259,1090,1050,1020,980,870,810,570,510,16000,317,301,283,330,270,550,548,564,550,548,563,EU25430070,F,F,T,T,38,2.5,4.5,120,126,120,130,120,3,10,10,F,_______,1,0,-6.71,-6.17,-4.31,-4.08,1176,1,1,1,1,1,1,1,0.72,0.70,1035,1196.33,1196.67,23.96,1180.30,10,06/08/2025 18:44,21.205,06/08/2025 22:45,21615,1106,1095,2,0,F,0,0,Other,4.01 - 6.00,1101 - 1200,0,0,0,0,18,18,18,47,47,47,0,0
1258120621,20250806,TMTS,CG164,SDX,6.00,870,CG154,0,1299,1270,29,25,SS400,250,1000,15779,3.75,9,9,40,40.10,51057,1,3,840,580,829,5345,5514,2958,2562,3148,2827,3142,2815,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1126,1110,1028,0,0,1039,1047,1044,F,T,T,T,USED CB,546,0.80,5.19,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.36,0.30,0.31,0.24,0.22,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 22:36,1101 - 1120,1041 - 1060,39-40,3.61-3.80,1291-1300,28-30,0.71-0.80,5.01-6.00,85-86,-9,-5,-9,23,24,46,1000,4632,5290,4956,4861,4909,5311,6371,108,313,,,,,,,,,821 - 840,821 - 840,821 - 840,601 - 620,601 - 620,621 - 640,1290,1250,1090,1050,1020,980,870,810,610,550,16000,228,231,205,290,230,603,604,626,603,603,625,TC25133010,F,F,T,T,40,2.5,4.5,155,182,155,184,155,1,9,9,F,_______,1.5,0,-6.68,-5.81,-1.96,-3.20,881.5,1,1,1,1,1.5,1,1,0.75,0.76,1023,895.06,889.20,18.86,881.37,10,06/08/2025 18:51,15.6,06/08/2025 22:55,15935,1126,1018,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,15,15,15,32,32,31,0,0
1258120631,20250806,TMTS,CG164,SDX,6.00,870,CG154,0,1301,1270,13,25,SS400,245,1000,16049,3.82,9,9,40,39.78,52478,1,3,840,580,836,5340,5705,2852,2624,3171,2831,3114,2617,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1133,1132,1113,0,0,1048,1044,1046,F,F,T,T,USED CB,601,0.77,5.00,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.36,0.30,0.30,0.24,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 22:43,1121 - 1140,1041 - 1060,39-40,3.81-4.00,.GT. 1300,13-15,0.71-0.80,4.01-5.00,85-86,-4,-10,-9,6,7,27,1000,4903,5634,5273,5178,5134,5605,6833,101,313,,,,,,,,,821 - 840,821 - 840,821 - 840,581 - 600,581 - 600,601 - 620,1290,1250,1090,1050,1020,980,870,810,610,550,16000,250,243,223,290,230,586,587,607,585,587,607,TC25133020,F,F,T,T,40,2.5,4.5,155,181,155,184,155,1,9,9,F,_______,4,0,-4.15,-4.96,-3.92,-2.28,884,1,1,1,1,1.5,1,1,0.75,0.76,1042,899.55,894.20,18.86,887.44,10,06/08/2025 18:54,15.86,06/08/2025 23:04,16195,1134,1112,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,15,15,15,32,32,31,0,0
1258120641,20250806,TMTS,CG164,SDX,6.00,870,CG154,0,1296,1270,10,25,SS400,250,1015,16515,3.84,9,9,40,39.94,52260,1,3,840,580,826,5506,5908,2922,2651,3251,2944,3285,2759,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1132,1125,1094,0,0,1036,1041,1040,F,F,T,T,USED CB,586,0.77,5.00,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.36,0.30,0.30,0.24,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 22:50,1121 - 1140,1041 - 1060,39-40,3.81-4.00,1291-1300,10-Dec,0.71-0.80,4.01-5.00,85-86,-15,-15,-17,-1,8,30,1000,4720,5417,5088,5011,4929,5347,6427,313,102,,,,,,,,,821 - 840,821 - 840,821 - 840,561 - 580,581 - 600,601 - 620,1290,1250,1090,1050,1020,980,870,810,610,550,16000,247,237,213,290,230,579,588,610,578,588,609,TC25188010,F,F,T,T,40,2.5,4.5,155,182,155,184,155,1,9,9,F,_______,4,0,-3.23,-3.25,-3.23,-1.67,884,1,1,1,1,1.5,1,1,0.75,0.76,1042,898.86,898.00,18.86,889.11,10,06/08/2025 19:00,16.385,06/08/2025 23:12,16740,1134,1093,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,15,15,15,32,32,31,0,0
1258120651,20250806,TMTS,CG147,SDX,6.00,870,CG137,0,1294,1270,15,25,SS400,250,1010,17407,3.85,9,9,40,40.25,54720,1,3,840,610,833,5475,5911,3107,2711,3243,3068,3325,2765,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1128,1105,1074,0,0,1037,1030,1042,F,T,T,T,USED CB,575,0.78,5.12,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.37,0.29,0.30,0.25,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 22:58,1101 - 1120,1021 - 1040,39-40,3.81-4.00,1291-1300,13-15,0.71-0.80,5.01-6.00,85-86,-10,-12,-8,-1,-2,12,1000,4611,5287,4975,4906,4836,5207,6279,313,714,,,,,,,,,821 - 840,821 - 840,821 - 840,601 - 620,601 - 620,621 - 640,1290,1250,1090,1050,1020,980,870,810,640,580,16000,221,220,210,260,200,609,608,622,608,608,622,TC25240010,F,F,T,T,40,2.5,4.5,155,182,155,184,155,1,9,9,F,_______,2,0,-2.55,-2.56,-2.66,-1.06,882,1,1,1,1,1.5,1,1,0.73,0.76,1027,896.26,896.10,18.86,886.20,10,06/08/2025 19:06,17.295,06/08/2025 23:23,17645,1112,1076,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,14,14,14,30,31,31,0,0
1258120661,20250806,TMTS,CG157,SDX,6.00,870,CG157,0,1287,1270,15,25,SS400,250,1020,13909,3.92,9,9,40,39.97,43718,1,3,840,610,837,5559,5759,3037,2558,3087,2895,3137,2683,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1123,1115,1095,0,0,1048,1042,1045,F,T,T,T,USED CB,610,0.77,5.00,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.38,0.30,0.29,0.24,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 23:05,1101 - 1120,1041 - 1060,39-40,3.81-4.00,1281-1290,13-15,0.71-0.80,4.01-5.00,85-86,-4,-13,-15,-16,-9,-6,1000,4747,5433,5083,4987,4916,5339,6415,313,,,,,,,,,,821 - 840,821 - 840,821 - 840,581 - 600,601 - 620,601 - 620,1290,1250,1090,1050,1020,980,870,810,640,580,16000,242,225,221,260,200,594,601,604,594,601,603,TC25260010,F,F,T,T,40,3,4.5,155,182,155,184,155,1,9,9,F,_______,4,0,-1.88,-2.05,-2.08,-2.30,884,1,1,1,1,1.5,1,1,0.73,0.75,1035,897.71,897.50,18.86,889.31,10,06/08/2025 19:10,13.805,06/08/2025 23:27,14110,1118,1097,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,14,14,14,30,30,29,0,0
1258120671,20250806,TMTS,CG157,SDX,6.00,870,CG157,0,1283,1270,7,25,SS400,250,1015,14315,3.94,9,9,40,40.09,44773,1,3,840,610,831,5667,5834,2994,2556,3084,2937,3233,2750,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1130,1109,1093,0,0,1045,1041,1048,F,F,T,T,USED CB,593,0.77,5.00,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.38,0.29,0.29,0.24,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 23:12,1101 - 1120,1041 - 1060,39-40,3.81-4.00,1281-1290,07-Sep,0.71-0.80,4.01-5.00,85-86,-7,-14,-13,5,3,2,1000,4767,5456,5103,5005,4955,5376,6487,313,108,,,,,,,,,821 - 840,821 - 840,821 - 840,601 - 620,601 - 620,601 - 620,1290,1250,1090,1050,1020,980,870,810,640,580,16000,219,213,215,260,200,615,613,612,614,613,612,TC25260030,F,F,T,T,40,3,4.5,155,182,155,184,155,1,9,9,F,_______,4,0,-1.16,-1.50,-2.50,-2.32,884,1,1,1,1,1.5,1,1,0.73,0.75,1040,898.13,897.50,18.86,890.30,10,06/08/2025 19:15,14.135,06/08/2025 23:34,14455,1106,1084,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,13,13,14,30,29,29,0,0
1258120681,20250806,TMTS,CG157,SDX,6.00,870,CG157,0,1280,1270,5,25,SS400,250,1020,14383,3.95,9,9,40,39.99,44887,1,3,840,610,838,5756,5791,3145,2614,3111,2964,3166,2682,0,1070,1.50,1.50,1.50,1.60,1.90,2.10,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1133,1111,1104,0,0,1048,1041,1043,F,F,T,T,USED CB,613,0.78,5.06,24.52,29.78,26.27,24.52,22.77,22.77,22.77,0.38,0.29,0.29,0.25,0.23,0.17,0.00,T4W1FT1OTST3P9I3T,06/08/2025 23:19,1101 - 1120,1041 - 1060,39-40,3.81-4.00,1271-1280,.LE. 6,0.71-0.80,5.01-6.00,85-86,-4,-12,-12,-5,-9,7,1000,4808,5505,5147,5046,4973,5401,6535,313,,,,,,,,,,821 - 840,821 - 840,821 - 840,601 - 620,601 - 620,601 - 620,1290,1250,1090,1050,1020,980,870,810,640,580,16000,231,227,212,260,200,605,601,617,605,600,616,TC25260020,F,F,T,T,40,3,4.5,155,182,155,184,155,1,9,9,F,_______,4,0,-0.57,-0.88,-2.47,-2.33,884,1,1,1,1,1.5,1,1,0.74,0.74,1032,898.10,898.20,18.86,890.97,10,06/08/2025 19:22,14.19,06/08/2025 23:40,14510,1110,1106,2,0,F,0,0,CutSheet,4.01 - 6.00,Width < 1000,0,0,0,0,13,14,14,29,30,29,0,0
1258130011,20250806,TMTS,CG124,SDX,2.90,1219,CG124,0,1276,1264,15,22,SS400,250,1260,21646,4.01,5,5,38,37.24,60421,1,3,850,540,849,9535,10899,5300,6191,6251,6641,7486,5515,0,1080,1.50,1.50,1.50,1.50,2.50,,,0,0,0,0,0,,,0,0,0,0,0,,,1126,1119,1107,0,0,1047,1044,1046,F,T,T,T,USED CB,607,0.68,8.00,42.59,51.72,45.63,42.59,32.76,,,0.49,0.38,0.34,0.31,0.28,0.22,0.00,T3W2FT2OTST3P5I3T,06/08/2025 23:31,1101 - 1120,1041 - 1060,37-38,4.01-4.20,1271-1280,13-15,0.61-0.70,7.01-8.00,93-94,2,1,-2,-39,1,14,1010,8919,11561,11412,12662,14097,,,124,125,714,,,S,,,,,841 - 860,841 - 860,841 - 860,.LE. 540,541 - 560,541 - 560,1284,1244,1100,1060,1030,990,880,820,570,510,16000,351,310,294,340,280,501,541,554,500,540,554,EU25430060,F,F,T,T,38,2.5,4.5,120,182,120,184,120,8,8,8,F,_______,0,0,-2.93,-2.40,-2.87,-1.70,1229,1,1,1,1,1.5,1,1,0.76,0.76,1047,1248.75,1249.88,32.76,1235.03,10,06/08/2025 19:30,21.275,06/08/2025 23:49,21670,1117,1108,2,0,F,0,0,CutSheet,2.01 - 3.00,1201 - 1300,0,0,0,0,11,12,10,34,35,34,0,0
1258130021,20250806,TMTS,CG124,SDX,2.90,1219,CG124,0,1278,1264,16,22,SS400,250,1250,21650,4.02,5,5,38,37.40,60154,1,3,850,540,840,9361,10676,5395,6378,6137,6368,7179,4942,0,1080,1.40,1.40,1.40,1.40,2.50,,,0,0,0,0,0,,,0,0,0,0,0,,,1117,1111,1102,0,0,1040,1043,1050,F,F,T,T,USED CB,510,0.68,8.00,42.59,51.72,45.63,42.59,32.76,,,0.47,0.41,0.34,0.30,0.28,0.21,0.00,T3W2FT2OTST3P5I3T,06/08/2025 23:37,1101 - 1120,1041 - 1060,37-38,4.01-4.20,1271-1280,16-18,0.61-0.70,7.01-8.00,93-94,-7,0,0,17,5,4,1010,8816,11429,11295,12558,14067,,,108,125,714,,,,,,,,841 - 860,841 - 860,841 - 860,541 - 560,541 - 560,541 - 560,1284,1244,1100,1060,1030,990,880,820,570,510,16000,287,305,306,340,280,557,545,544,556,545,544,EU25422140,F,F,T,T,38,2.5,4.5,120,182,120,184,120,8,8,8,F,_______,0,0,-2.78,-2.30,-2.45,-2.48,1229,1,1,1,1,1.5,1,1,0.73,0.76,1034,1248.38,1249.38,32.76,1234.57,10,06/08/2025 19:36,21.165,07/08/2025 00:13,21655,1106,1102,2,0,F,0,0,CutSheet,2.01 - 3.00,1201 - 1300,0,0,0,0,10,10,12,32,33,35,0,0
1258130341,20250807,HTAS,C032C3BE,ADO,1.80,1145,C032RBB,31,1275,1270,14,30,HES JSH270,235,1170,19505,3.60,5,5,28,28.14,75918,1,1,870,540,834,9696,10198,2994,3815,5500,6382,6167,4233,0,1090,1.60,1.90,2.10,2.30,2.50,,,0,-1,0,-1,-1,,,0,-1,0,-1,-1,,,1135,1134,1128,3,3,1017,1032,1043,F,T,T,T,USED CB,551,0.60,8.50,41.04,49.84,43.97,41.04,34.20,,,0.41,0.40,0.43,0.39,0.30,0.19,0.00,T1W2FT2POST2P5I1T,07/08/2025 03:51,1121 - 1140,1021 - 1040,27-28,3.41-3.60,1271-1280,13-15,0.51-0.60,8.01-9.00,93-94,-36,-9,7,26,21,8,1010,8639,11258,11105,12210,13185,,,124,132,211,211,714,,,L,H,,821 - 840,861 - 880,861 - 880,561 - 580,561 - 580,541 - 560,1290,1250,1110,1070,1030,990,900,840,570,510,16000,268,300,329,360,300,566,561,548,566,561,547,YE25462070,F,F,T,T,28,2.5,2.5,155,182,155,185,155,7,2,0,F,_2_45__,0,0,-4.58,-4.77,-1.50,0.04,1155,1,1,1,1,1.5,1,1,1.10,1.09,1019,1171.69,1171.22,34.20,1154.49,10,07/08/2025 00:14,19.205,07/08/2025 04:11,19540,1139,1133,2,1,F,0,0,PO/POx,1.51 - 2.00,1101 - 1200,0,0,0,0,5,6,10,15,15,21,0,0
1258130351,20250807,HTAS,C032C3BE,ADO,1.60,1121,C032RBB,31,1279,1270,14,30,HES JSH270,230,1170,19369,3.62,5,5,28,28.25,74333,1,1,880,560,831,10120,11155,3148,4294,5877,6874,6379,3888,0,1100,1.60,1.80,1.90,2.10,2.50,,,0,-1,0,-1,-1,,,0,-1,0,-1,-1,,,1122,1128,1120,3,3,1016,1025,1036,F,T,T,T,USED CB,583,0.54,8.50,40.05,48.63,42.91,40.05,33.38,,,0.44,0.40,0.41,0.41,0.33,0.20,0.00,T1W2FT3POST2P5I1T,07/08/2025 03:57,1121 - 1140,1021 - 1040,27-28,3.61-3.80,1271-1280,13-15,0.51-0.60,8.01-9.00,95-96,-50,-26,-1,-7,19,21,1020,8419,10769,10633,11649,12488,,,113,211,252,211,714,S,L,,H,,821 - 840,841 - 860,861 - 880,541 - 560,561 - 580,581 - 600,1290,1250,1120,1080,1040,1000,910,850,590,530,16000,278,275,298,350,290,553,579,581,552,578,581,YE25461040,F,F,T,T,28,2.5,2.5,155,182,155,184,155,7,2,0,F,_2_45__,0,0,-3.89,-3.64,-1.11,2.00,1131,1,1,1,1,1.5,1,1,1.10,1.12,1013,1146.99,1146.44,33.38,1131.11,10,07/08/2025 00:20,18.875,07/08/2025 04:19,19210,1133,1135,2,0,F,0,0,PO/POx,1.51 - 2.00,1101 - 1200,0,0,0,0,4,4,12,17,17,24,0,0
1258130361,20250807,MMTH,C032C3BE,ADO,1.60,1047,C032RBB,31,1279,1270,13,30,SP221PE,230,1090,17909,3.70,5,5,28,28.45,73568,1,1,860,560,0,10182,10638,0,0,0,0,0,0,0,1090,1.50,1.60,1.60,1.80,2.50,,,0,-1,0,-1,-1,,,0,-1,0,-1,-1,,,1113,1127,1118,3,3,1004,1021,1031,F,T,F,T,USED CB,563,0.50,8.50,40.05,48.63,42.91,40.05,33.38,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,T1W1FT2POST2P5I1T,07/08/2025 04:08,1121 - 1140,1021 - 1040,27-28,3.61-3.80,1271-1280,13-15,.LE. 0.50,8.01-9.00,95-96,-45,-24,0,-3,19,29,1010,7898,10039,9855,10799,11556,,,211,614,118,211,215,N,N,S,L,S,801 - 820,821 - 840,841 - 860,541 - 560,561 - 580,581 - 600,1290,1250,1110,1070,1030,990,890,830,590,530,16000,258,257,270,330,270,557,579,589,556,579,589,YE25458010,F,F,T,T,28,2.5,2.5,155,182,155,184,155,7,2,0,F,_2_45__,0,1,-3.93,-3.62,0.01,2.42,1054,1,1,1,1,1.5,1,1,1.11,0.00,1008,1067.86,1066.22,33.38,1051.71,6,07/08/2025 00:26,17.545,07/08/2025 04:28,17880,1129,1123,2,0,F,0,0,PO/POx,1.51 - 2.00,1000 - 1100,0,0,0,0,3,2,9,16,15,23,0,0
1258140011,20250807,TMTS,CG124,SDX,3.80,1219,CG124,0,1275,1264,20,22,SS400,250,1250,21620,3.67,5,5,38,37.12,60621,1,3,850,540,850,8665,8878,4594,4882,5927,5708,5807,4287,0,1070,1.50,1.50,1.50,1.50,2.50,,,0,0,0,0,0,,,0,0,0,0,0,,,1122,1119,1122,0,0,1070,1053,1051,F,T,T,T,USED CB,524,0.79,7.17,42.20,49.82,46.89,42.20,34.19,,,0.43,0.35,0.35,0.30,0.26,0.19,0.00,T3W2FT2OTST3P5I3T,07/08/2025 04:20,1101 - 1120,1041 - 1060,37-38,3.61-3.80,1271-1280,19-21,0.71-0.80,7.01-8.00,91-92,3,-8,-9,-28,0,9,1000,8844,11169,11682,12485,14684,,,124,714,,,,,,,,,841 - 860,841 - 860,841 - 860,.LE. 540,.LE. 540,541 - 560,1284,1244,1090,1050,1020,980,880,820,570,510,16000,341,303,293,340,280,512,540,549,511,539,548,EU25422020,F,F,T,T,38,2.5,4.5,120,182,120,184,120,8,10,10,F,_______,0,0,-2.73,-2.24,-2.75,-4.59,1229,1,1,1,1,1,1,1,0.74,0.70,1067,1248.38,1249.75,34.19,1234.23,10,07/08/2025 00:39,21.245,07/08/2025 04:37,21595,1126,1114,2,0,F,0,0,CutSheet,3.01 - 4.00,1201 - 1300,0,0,0,0,14,15,14,37,38,37,0,0
1258140021,20250807,TMTS,CG124,SDX,3.80,1219,CG124,0,1276,1264,16,22,SS400,250,1245,21664,3.70,5,5,38,37.04,60741,1,3,850,540,849,8317,9121,4296,4774,5764,5431,5959,4879,0,1070,1.50,1.50,1.50,1.50,2.50,,,-1,0,0,0,0,,,-1,0,0,0,0,,,1117,1118,1123,1,1,1068,1046,1048,F,F,T,T,USED CB,509,0.77,6.94,42.20,49.82,46.89,42.20,34.19,,,0.41,0.34,0.34,0.29,0.26,0.20,0.00,T3W2FT2OTST3P5I3T,07/08/2025 04:28,1101 - 1120,1041 - 1060,37-38,3.61-3.80,1271-1280,16-18,0.71-0.80,6.01-7.00,91-92,0,-7,2,23,9,14,1000,8861,11217,11687,12500,14678,,,118,714,,,,,,,,,841 - 860,841 - 860,841 - 860,561 - 580,541 - 560,541 - 560,1284,1244,1090,1050,1020,980,880,820,570,510,16000,287,294,298,340,280,563,549,554,563,549,553,EU25423150,F,F,T,T,38,2.5,4.5,120,182,120,184,120,8,10,10,F,1______,0,0,-2.78,-2.25,-4.29,-3.34,1229,1,1,1,1,1,1,1,0.72,0.75,1062,1249.88,1251.38,34.19,1235.55,10,07/08/2025 00:46,21.4,07/08/2025 04:56,21745,1126,1132,2,0,F,0,0,CutSheet,3.01 - 4.00,1201 - 1300,0,0,0,0,12,12,15,36,36,43,0,0
1258140031,20250807,TPP,CG124,PDX,5.52,1285,CG124,12,1273,1279,16,22,SS400,250,1375,21797,3.70,7,7,38,37.82,54202,1,3,840,550,847,8151,8268,4190,4771,5463,4452,4238,3348,0,1080,1.50,1.60,1.80,1.90,2.10,2.30,2.60,0,0,0,0,0,0,0,0,0,0,0,0,,,1100,1084,1084,0,0,1049,1024,1031,F,T,T,T,USED CB,556,0.84,5.45,30.86,36.43,34.29,30.86,30.00,27.86,25.00,0.37,0.32,0.32,0.25,0.21,0.15,0.00,T4W3FT1OTST3P7I3T,07/08/2025 04:35,1081 - 1100,1021 - 1040,37-38,3.61-3.80,1271-1280,16-18,0.81-0.90,5.01-6.00,85-86,10,-4,-4,-6,8,20,1010,7280,8655,8722,8616,9424,10300,12016,,,,,,,,,,,841 - 860,821 - 840,821 - 840,541 - 560,541 - 560,561 - 580,1299,1259,1100,1060,1030,990,870,810,580,520,16000,306,278,266,320,260,544,558,570,544,557,570,EU25445070,F,F,T,T,38,2.5,4.5,120,126,120,130,120,1,10,10,F,_______,0,0,-9.28,-5.61,-6.14,-5.25,1293,1,1,1,1,1,1,1,0.73,0.72,1031,1316.33,1325.56,25.00,1301.97,8,07/08/2025 00:53,21.36,07/08/2025 04:56,21760,1084,1083,2,0,F,0,0,Other,4.01 - 6.00,1201 - 1300,0,0,0,0,17,17,17,36,36,35,0,0
